code,title,timing,scope,severity,score,invasive,taxonid_iucn
11.2,Droughts,Ongoing,Minority (<50%),Unknown,Unknown,,197276
11.3,Temperature extremes,Future,Unknown,Unknown,Unknown,,197276
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,197276
5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,197276
7.2,Dams & water management/use,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,197276
7.2.10,Large dams,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,197276
7.2.9,Small dams,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,197276
7.3,Other ecosystem modifications,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,197276
9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),Unknown,Unknown,,197276
9.3.2,"Soil erosion, sedimentation",Ongoing,Minority (<50%),Unknown,Unknown,,197276
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,166184
11.5,Other impacts,Ongoing,Unknown,Unknown,Unknown,,166184
1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,,166184
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,166184
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,166184
2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Unknown,Unknown,,166184
2.4.2,Industrial aquaculture,Ongoing,Unknown,Unknown,Unknown,,166184
3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,,166184
5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,166184
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,166184
7.2,Dams & water management/use,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,166184
7.2,Dams & water management/use,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,166184
7.2.10,Large dams,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,166184
7.2.9,Small dams,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,166184
7.3,Other ecosystem modifications,Ongoing,Unknown,"Slow, Significant Declines",Unknown,,166184
8.1,Invasive non-native/alien species/diseases (Anguilla anguilla),Ongoing,Unknown,Unknown,Unknown,Anguilla anguilla,166184
8.1,Invasive non-native/alien species/diseases (Anguilla rostrata),Ongoing,Unknown,Unknown,Unknown,Anguilla rostrata,166184
8.1.2,Named species (Anguilla anguilla),Ongoing,Unknown,Unknown,Unknown,Anguilla anguilla,166184
8.1.2,Named species (Anguilla rostrata),Ongoing,Unknown,Unknown,Unknown,Anguilla rostrata,166184
8.2,Problematic native species/diseases,Ongoing,Unknown,Unknown,Unknown,,166184
8.2.1,Unspecified species,Ongoing,Unknown,Unknown,Unknown,,166184
9.1,Domestic & urban waste water,Ongoing,Unknown,Unknown,Unknown,,166184
9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,,166184
9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,166184
9.2,Industrial & military effluents,Ongoing,Unknown,Unknown,Unknown,,166184
9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,166184
9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,,166184
9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,,166184
11.1,Habitat shifting & alteration,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,191108
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,191108
5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,191108
7.2,Dams & water management/use,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,191108
7.2.11,Dams (size unknown),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,191108
8.1,Invasive non-native/alien species/diseases,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,191108
8.1.1,Unspecified species,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,191108
9.1,Domestic & urban waste water,Ongoing,Majority (50-90%),,Low Impact: 5,,191108
9.1.3,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),,Low Impact: 5,,191108
9.2,Industrial & military effluents,Ongoing,Majority (50-90%),,Low Impact: 5,,191108
9.2.3,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),,Low Impact: 5,,191108
9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),,Low Impact: 5,,191108
9.3.4,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),,Low Impact: 5,,191108
11.1,Habitat shifting & alteration,Future,,,No/Negligible Impact: 1,,58062
2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,,58062
2.2.2,Agro-industry plantations,Ongoing,,,Low Impact: 3,,58062
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,58062
2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,58062
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,58062
7.1.3,Trend Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,58062
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,58062
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,58062
9.3,Agricultural & forestry effluents,Future,Unknown,Unknown,Unknown,,58062
9.3.4,Type Unknown/Unrecorded,Future,Unknown,Unknown,Unknown,,58062
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,,139357597
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,,139357597
2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Rapid Declines,Unknown,,139357597
2.4.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,,139357597
3.2,Mining & quarrying,Ongoing,Unknown,Rapid Declines,Unknown,,139357597
5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,,139357597
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,,139357597
11.2,Droughts,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,199551
2.1,Annual & perennial non-timber crops,"Past, Unlikely to Return",,,Past Impact,,199551
2.1.2,Small-holder farming,"Past, Unlikely to Return",,,Past Impact,,199551
8.1,Invasive non-native/alien species/diseases,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,199551
8.1,Invasive non-native/alien species/diseases (Cinnamomum verum),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Cinnamomum verum,199551
8.1.1,Unspecified species,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,199551
8.1.2,Named species (Cinnamomum verum),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Cinnamomum verum,199551
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,63722
1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,,63722
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,63722
2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,,63722
4.1,Roads & railroads,Ongoing,,,Low Impact: 3,,63722
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,63722
1.1,Housing & urban areas,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,164841
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,164841
2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,164841
7.2,Dams & water management/use,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,164841
7.2.1,Abstraction of surface water (domestic use),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,164841
7.2.3,Abstraction of surface water (agricultural use),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,164841
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,190941
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,190941
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,190941
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,190941
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,190941
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,190941
3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,,190941
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,190941
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,190941
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,190941
7.1.3,Trend Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,190941
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,190941
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,190941
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,136168
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,136168
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,136168
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,136168
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,190942
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,190942
5.3,Logging & wood harvesting,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,190942
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,190942
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,136055
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,136055
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,136055
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,136055
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,136055
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,136055
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,136055
3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,,136055
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,136055
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,136055
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,136055
7.1.3,Trend Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,136055
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,136055
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,136055
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,57676
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,57676
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,57676
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,57676
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,57676
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,57676
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,57676
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,57676
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,57676
7.1.1,Increase in fire frequency/intensity,Ongoing,,,Low Impact: 3,,57676
8.1,Invasive non-native/alien species/diseases (Unspecified Eucalyptus),Ongoing,,,Low Impact: 3,Unspecified Eucalyptus,57676
8.1.2,Named species (Unspecified Eucalyptus),Ongoing,,,Low Impact: 3,Unspecified Eucalyptus,57676
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,57677
11.1,Habitat shifting & alteration,Ongoing,,,Low Impact: 3,,57677
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,57677
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,57677
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,57677
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,57677
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,57677
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,57677
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,57677
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,57677
7.1.3,Trend Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,57677
8.1,Invasive non-native/alien species/diseases (Unspecified Eucalyptus),Ongoing,,,Low Impact: 3,Unspecified Eucalyptus,57677
8.1.2,Named species (Unspecified Eucalyptus),Ongoing,,,Low Impact: 3,Unspecified Eucalyptus,57677
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,,22685521
2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,,22685521
2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,,22685521
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,,22685521
5.1,Hunting & trapping terrestrial animals,Ongoing,Whole (>90%),Negligible declines,Medium Impact: 6,,22685521
5.1.1,Intentional use (species is the target),Ongoing,Whole (>90%),Negligible declines,Medium Impact: 6,,22685521
5.3,Logging & wood harvesting,Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,,22685521
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,,22685521
7.1,Fire & fire suppression,Future,Whole (>90%),Rapid Declines,Medium Impact: 6,,22685521
7.1.3,Trend Unknown/Unrecorded,Future,Whole (>90%),Rapid Declines,Medium Impact: 6,,22685521
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,74994374
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,74994374
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,74994374
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,,74994374
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,74994374
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,74994374
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,177903
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,177903
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,177903
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,177904
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,177904
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,177904
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,177904
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,177904
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,177904
7.1.1,Increase in fire frequency/intensity,Ongoing,,,Low Impact: 3,,177904
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,74994536
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,74994536
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,74994536
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,,74994536
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,74994536
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,74994536
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,203675
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,203675
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,203675
2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,203675
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,74994565
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,74994565
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,74994565
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,74994565
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,50950350
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,50950350
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,50950350
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,50950350
5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,50950350
7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,,50950350
7.2.11,Dams (size unknown),Ongoing,Unknown,Unknown,Unknown,,50950350
2.1,Annual & perennial non-timber crops,Ongoing,,,,,64187
2.1.2,Small-holder farming,Ongoing,,,,,64187
2.3,Livestock farming & ranching,Ongoing,,,,,64187
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,,,64187
7.1,Fire & fire suppression,Ongoing,,,,,64187
7.1.3,Trend Unknown/Unrecorded,Ongoing,,,,,64187
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Unknown,Unknown,,74994592
2.1.1,Shifting agriculture,Ongoing,Whole (>90%),Unknown,Unknown,,74994592
2.1.2,Small-holder farming,Ongoing,Whole (>90%),Unknown,Unknown,,74994592
5.3,Logging & wood harvesting,Ongoing,Whole (>90%),Unknown,Unknown,,74994592
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,,74994592
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,203081
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,203081
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,203081
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,203081
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,203081
1.1,Housing & urban areas,Ongoing,Minority (<50%),Unknown,Unknown,,203082
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Unknown,Unknown,,203082
2.1.2,Small-holder farming,Ongoing,Minority (<50%),Unknown,Unknown,,203082
4.1,Roads & railroads,Ongoing,Minority (<50%),Unknown,Unknown,,203082
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,74994719
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,74994719
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,74994719
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,74994719
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,74994752
1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,,74994752
8.2,Problematic native species/diseases (Anolis cristatellus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Anolis cristatellus,74994752
8.2.2,Named species (Anolis cristatellus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Anolis cristatellus,74994752
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,203088
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,203088
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,203088
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,74995190
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,74995190
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,74995190
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,74995190
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,74995190
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,74995376
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,74995376
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,74995376
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,,74995376
5.2,Gathering terrestrial plants,Ongoing,Unknown,Unknown,Unknown,,74995376
5.2.2,Unintentional effects (species is not the target),Ongoing,Unknown,Unknown,Unknown,,74995376
1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,,75091532
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,75091532
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,75091532
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,203092
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,203092
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,203092
7.1.1,Increase in fire frequency/intensity,Ongoing,Unknown,Unknown,Unknown,,203092
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,178438
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,178438
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,178438
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,178438
1.3,Tourism & recreation areas,Ongoing,Minority (<50%),Unknown,Unknown,,75092674
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),No decline,Low Impact: 4,,75092674
2.1.2,Small-holder farming,Ongoing,Minority (<50%),No decline,Low Impact: 4,,75092674
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,64197
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,64197
2.1.4,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,64197
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,64197
2.3.1,Nomadic grazing,Ongoing,,,Low Impact: 3,,64197
2.3.4,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,64197
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,74995482
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,74995482
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,74995482
2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,74995482
3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,,74995482
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,74995512
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,74995512
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,74995512
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,,74995512
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,74995512
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,74995512
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,203099
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,203099
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,203099
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,203099
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,74995767
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,74995767
3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,,74995767
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,74995767
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,74995767
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,178257
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,178257
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,178257
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,178257
8.1,Invasive non-native/alien species/diseases (Anolis extremus),Ongoing,Unknown,Unknown,Unknown,Anolis extremus,74995782
8.1,Invasive non-native/alien species/diseases (Anolis sagrei),Ongoing,Unknown,Unknown,Unknown,Anolis sagrei,74995782
8.1,Invasive non-native/alien species/diseases (Anolis wattsi),Ongoing,Unknown,"Slow, Significant Declines",Unknown,Anolis wattsi,74995782
8.1.2,Named species (Anolis extremus),Ongoing,Unknown,Unknown,Unknown,Anolis extremus,74995782
8.1.2,Named species (Anolis sagrei),Ongoing,Unknown,Unknown,Unknown,Anolis sagrei,74995782
8.1.2,Named species (Anolis wattsi),Ongoing,Unknown,"Slow, Significant Declines",Unknown,Anolis wattsi,74995782
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,75098208
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,75098208
1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),Unknown,Unknown,,75084777
8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,Unknown,Unknown,Unknown,Felis catus,75084777
8.1,Invasive non-native/alien species/diseases (Rattus rattus),Ongoing,Unknown,Unknown,Unknown,Rattus rattus,75084777
8.1.2,Named species (Felis catus),Ongoing,Unknown,Unknown,Unknown,Felis catus,75084777
8.1.2,Named species (Rattus rattus),Ongoing,Unknown,Unknown,Unknown,Rattus rattus,75084777
2.2,Wood & pulp plantations,Ongoing,Unknown,Unknown,Unknown,,203113
2.2.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,203113
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,203113
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,203113
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,75084785
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,75084785
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,75084785
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,75084785
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,178727
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,178727
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,178727
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,178727
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,,178727
5.1,Hunting & trapping terrestrial animals,Unknown,Unknown,Unknown,Unknown,,178727
5.1.1,Intentional use (species is the target),Unknown,Unknown,Unknown,Unknown,,178727
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,178727
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,178727
