code,title,timing,scope,severity,score,invasive,taxonid_iucn
8.1.2,Named species (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum,196269
11.2,Droughts,Future,Whole (>90%),Unknown,Unknown,,56798923
5.1,Hunting & trapping terrestrial animals,Future,Whole (>90%),Very Rapid Declines,Medium Impact: 7,,56798923
5.1.1,Intentional use (species is the target),Future,Whole (>90%),Very Rapid Declines,Medium Impact: 7,,56798923
5.4,Fishing & harvesting aquatic resources,Ongoing,,,Low Impact: 3,,169589
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,169589
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,169589
9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,169589
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,135427
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,135427
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,135427
9.3.1,Nutrient loads,Ongoing,,,Low Impact: 3,,135427
8.1,Invasive non-native/alien species/diseases (Euglandina rosea),Ongoing,Unknown,Unknown,Unknown,Euglandina rosea,19880
8.1.2,Named species (Euglandina rosea),Ongoing,Unknown,Unknown,Unknown,Euglandina rosea,19880
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,19886
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,19886
8.1,Invasive non-native/alien species/diseases (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum,196779
8.1.2,Named species (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum,196779
11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,66186238
8.1,Invasive non-native/alien species/diseases,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,66186238
8.1.1,Unspecified species,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,66186238
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,19889
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,19889
2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,,19889
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,19889
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,19889
5.4,Fishing & harvesting aquatic resources,Ongoing,,,Low Impact: 3,,19889
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,19889
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,19889
7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,,19889
8.1,Invasive non-native/alien species/diseases (Clarias gariepinus),Ongoing,,,Low Impact: 3,Clarias gariepinus,19889
8.1,Invasive non-native/alien species/diseases (Micropterus dolomieu),Ongoing,,,Low Impact: 3,Micropterus dolomieu,19889
8.1,Invasive non-native/alien species/diseases (Micropterus salmoides),Ongoing,,,Low Impact: 3,Micropterus salmoides,19889
8.1.2,Named species (Clarias gariepinus),Ongoing,,,Low Impact: 3,Clarias gariepinus,19889
8.1.2,Named species (Micropterus dolomieu),Ongoing,,,Low Impact: 3,Micropterus dolomieu,19889
8.1.2,Named species (Micropterus salmoides),Ongoing,,,Low Impact: 3,Micropterus salmoides,19889
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,19889
9.1.1,Sewage,Ongoing,,,Low Impact: 3,,19889
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,19889
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,19889
9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,,19889
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,19889
1.1,Housing & urban areas,Ongoing,Unknown,Rapid Declines,Unknown,,139544386
1.2,Commercial & industrial areas,Ongoing,Unknown,Rapid Declines,Unknown,,139544386
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,139544386
2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,139544386
3.2,Mining & quarrying,Ongoing,Unknown,Rapid Declines,Unknown,,139544386
5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,,139544386
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,,139544386
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,139544736
2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,139544736
3.2,Mining & quarrying,Ongoing,Unknown,Rapid Declines,Unknown,,139544736
5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,,139544736
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,,139544736
1.1,Housing & urban areas,Ongoing,Unknown,Rapid Declines,Unknown,,139544865
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,139544865
2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,139544865
5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,,139544865
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,,139544865
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,,139545032
2.1.2,Small-holder farming,Ongoing,Unknown,Rapid Declines,Unknown,,139545032
3.2,Mining & quarrying,Ongoing,Unknown,Rapid Declines,Unknown,,139545032
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,,139545047
2.1.1,Shifting agriculture,Ongoing,Unknown,Rapid Declines,Unknown,,139545047
2.1.2,Small-holder farming,Ongoing,Unknown,Rapid Declines,Unknown,,139545047
2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,,139545047
5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,,139545047
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,,139545047
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,,139545346
2.1.1,Shifting agriculture,Ongoing,Unknown,Rapid Declines,Unknown,,139545346
2.1.2,Small-holder farming,Ongoing,Unknown,Rapid Declines,Unknown,,139545346
2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,,139545346
5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,,139545346
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,,139545346
5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,,139545346
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,,139545355
2.1.1,Shifting agriculture,Ongoing,Unknown,Rapid Declines,Unknown,,139545355
2.1.2,Small-holder farming,Ongoing,Unknown,Rapid Declines,Unknown,,139545355
5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,,139545355
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,,139545355
5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,,139545355
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,19898
1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,,19898
1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,,19898
6.1,Recreational activities,Ongoing,Unknown,Unknown,Unknown,,19898
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,19899
5.1.2,Unintentional effects (species is not the target),Ongoing,Unknown,Unknown,Unknown,,19899
9.1,Domestic & urban waste water,Ongoing,Unknown,Unknown,Unknown,,19899
9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,19899
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,136253
1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,,136253
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,136253
2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,,136253
5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,,136253
5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,,136253
5.3,Logging & wood harvesting,Future,,,No/Negligible Impact: 1,,136253
5.3.5,Motivation Unknown/Unrecorded,Future,,,No/Negligible Impact: 1,,136253
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,136253
8.1,Invasive non-native/alien species/diseases,Future,,,No/Negligible Impact: 1,,136253
8.1.1,Unspecified species,Future,,,No/Negligible Impact: 1,,136253
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,42697
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,42697
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,42697
2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,,42697
2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,,42697
2.2.2,Agro-industry plantations,Ongoing,,,Low Impact: 3,,42697
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,42697
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,42697
5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,,42697
5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,,42697
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,42697
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,42697
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,44581823
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,44581823
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,169197
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,169197
5.4,Fishing & harvesting aquatic resources,Ongoing,,,Low Impact: 3,,110464455
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,110464455
8.1,Invasive non-native/alien species/diseases (Lepomis macrochirus),Ongoing,,,Low Impact: 3,Lepomis macrochirus,110464455
8.1,Invasive non-native/alien species/diseases (Micropterus salmoides),Ongoing,,,Low Impact: 3,Micropterus salmoides,110464455
8.1.2,Named species (Lepomis macrochirus),Ongoing,,,Low Impact: 3,Lepomis macrochirus,110464455
8.1.2,Named species (Micropterus salmoides),Ongoing,,,Low Impact: 3,Micropterus salmoides,110464455
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,55387
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,55387
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,55387
2.3.1,Nomadic grazing,Ongoing,,,Low Impact: 3,,55387
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,55387
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,55387
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,55387
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,55387
8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,55387
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,55439
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,55439
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,55439
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,55439
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,55439
8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,55439
1.1,Housing & urban areas,Ongoing,Minority (<50%),,Low Impact: 4,,55447
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),,Low Impact: 5,,55447
2.1.2,Small-holder farming,Ongoing,Majority (50-90%),,Low Impact: 5,,55447
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,55447
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,55447
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Unknown,,,Unknown,Batrachochytrium dendrobatidis,55447
8.1.2,Named species (Batrachochytrium dendrobatidis),Unknown,,,Unknown,Batrachochytrium dendrobatidis,55447
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,151284673
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,151284673
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,151284673
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,151284673
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,151284673
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,151284673
8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,151284673
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,55573
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,55573
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,55573
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,55573
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis,55573
8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis,55573
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,169852180
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,169852180
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,169852180
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis,169852180
8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis,169852180
5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,,40540
5.1.3,Persecution/control,Ongoing,,,Low Impact: 3,,40540
8.1,Invasive non-native/alien species/diseases (Canis familiaris),Ongoing,,,Low Impact: 3,Canis familiaris,40540
8.1,Invasive non-native/alien species/diseases (Vulpes vulpes),Future,,,No/Negligible Impact: 1,Vulpes vulpes,40540
8.1.2,Named species (Canis familiaris),Ongoing,,,Low Impact: 3,Canis familiaris,40540
8.1.2,Named species (Vulpes vulpes),Future,,,No/Negligible Impact: 1,Vulpes vulpes,40540
8.2,Problematic native species/diseases,Ongoing,,,Low Impact: 3,,40540
5.4,Fishing & harvesting aquatic resources,Ongoing,Unknown,Rapid Declines,Unknown,,98836352
5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,,98836352
7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,,98836352
8.1,Invasive non-native/alien species/diseases (Oreochromis niloticus),Ongoing,Unknown,Unknown,Unknown,Oreochromis niloticus,98836352
8.1,Invasive non-native/alien species/diseases (Parachromis managuensis),Ongoing,Unknown,Unknown,Unknown,Parachromis managuensis,98836352
8.1.2,Named species (Oreochromis niloticus),Ongoing,Unknown,Unknown,Unknown,Oreochromis niloticus,98836352
8.1.2,Named species (Parachromis managuensis),Ongoing,Unknown,Unknown,Unknown,Parachromis managuensis,98836352
9.1,Domestic & urban waste water,Ongoing,Unknown,Unknown,Unknown,,98836352
9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,,98836352
9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,,98836352
7.2,Dams & water management/use,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,155651
7.2.8,Abstraction of ground water (unknown use),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,155651
9.1,Domestic & urban waste water,Future,Whole (>90%),Rapid Declines,Medium Impact: 6,,155651
9.1.3,Type Unknown/Unrecorded,Future,Whole (>90%),Rapid Declines,Medium Impact: 6,,155651
2.2,Wood & pulp plantations,Ongoing,Unknown,Unknown,Unknown,,21751854
2.2.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,21751854
11.1,Habitat shifting & alteration,Future,Whole (>90%),"Slow, Significant Declines",Low Impact: 5,,22692250
11.5,Other impacts,Future,Majority (50-90%),"Slow, Significant Declines",Low Impact: 4,,22692250
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,22692250
2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,22692250
8.1,Invasive non-native/alien species/diseases (Cinnamomum verum),,,,(Not specified),Cinnamomum verum,196120
8.1,Invasive non-native/alien species/diseases (Unspecified Pheidole),,,,(Not specified),Unspecified Pheidole,196120
8.1.2,Named species (Cinnamomum verum),,,,(Not specified),Cinnamomum verum,196120
8.1.2,Named species (Unspecified Pheidole),,,,(Not specified),Unspecified Pheidole,196120
11.1,Habitat shifting & alteration,Future,Whole (>90%),"Slow, Significant Declines",Low Impact: 5,,174482
11.2,Droughts,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,174482
11.3,Temperature extremes,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,174482
11.4,Storms & flooding,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,174482
5.1,Hunting & trapping terrestrial animals,"Past, Likely to Return",Unknown,Unknown,No/Negligible Impact: 0,,174482
5.1.1,Intentional use (species is the target),"Past, Likely to Return",Unknown,Unknown,No/Negligible Impact: 0,,174482
8.1,Invasive non-native/alien species/diseases (Capra hircus),Ongoing,Minority (<50%),Unknown,Unknown,Capra hircus,174482
8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Felis catus,174482
8.1,Invasive non-native/alien species/diseases (Mus musculus),Ongoing,Unknown,Unknown,Unknown,Mus musculus,174482
8.1,Invasive non-native/alien species/diseases (Rattus norvegicus),Ongoing,Unknown,Unknown,Unknown,Rattus norvegicus,174482
8.1.2,Named species (Capra hircus),Ongoing,Minority (<50%),Unknown,Unknown,Capra hircus,174482
8.1.2,Named species (Felis catus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Felis catus,174482
8.1.2,Named species (Mus musculus),Ongoing,Unknown,Unknown,Unknown,Mus musculus,174482
8.1.2,Named species (Rattus norvegicus),Ongoing,Unknown,Unknown,Unknown,Rattus norvegicus,174482
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,44661
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,44661
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,44661
7.2.3,Abstraction of surface water (agricultural use),Ongoing,,,Low Impact: 3,,44661
8.1,Invasive non-native/alien species/diseases,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,44661
8.1.1,Unspecified species,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,44661
11.2,Droughts,Ongoing,Whole (>90%),Unknown,Unknown,,180647
8.1,Invasive non-native/alien species/diseases (Unspecified Parambassis),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Unspecified Parambassis,180647
8.1,Invasive non-native/alien species/diseases (Unspecified Tilapia),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Unspecified Tilapia,180647
8.1.2,Named species (Unspecified Parambassis),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Unspecified Parambassis,180647
8.1.2,Named species (Unspecified Tilapia),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Unspecified Tilapia,180647
8.2,Problematic native species/diseases,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,180647
8.2.1,Unspecified species,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,180647
9.1,Domestic & urban waste water,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,180647
9.1.1,Sewage,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,180647
9.3,Agricultural & forestry effluents,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,180647
9.3.4,Type Unknown/Unrecorded,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,180647
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,156194
7.2.5,Abstraction of ground water (domestic use),Ongoing,,,Low Impact: 3,,156194
4.1,Roads & railroads,Future,Majority (50-90%),Rapid Declines,Low Impact: 5,,156082
5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,,156082
5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,,156082
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,156082
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,156082
9.1.2,Run-off,Ongoing,,,Low Impact: 3,,156082
9.4,Garbage & solid waste,Ongoing,,,Low Impact: 3,,156082
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,134616
1.2,Commercial & industrial areas,Ongoing,,,Low Impact: 3,,134616
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,134616
2.1.4,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,134616
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,57998
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,57998
3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,,57998
5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,,57998
5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,,57998
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,57998
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,57998
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,57998
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,57998
7.1.3,Trend Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,57998
8.4,Problematic species/disease of unknown origin (Batrachochytrium dendrobatidis),Unknown,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,57998
8.4.2,Named species (Batrachochytrium dendrobatidis),Unknown,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,57998
1.2,Commercial & industrial areas,Ongoing,,,Low Impact: 3,,19940
2.4,Marine & freshwater aquaculture,Ongoing,,,Low Impact: 3,,19940
2.4.3,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,19940
3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,,19940
4.3,Shipping lanes,Ongoing,,,Low Impact: 3,,19940
5.4,Fishing & harvesting aquatic resources,Ongoing,,,Low Impact: 3,,19940
5.4,Fishing & harvesting aquatic resources,"Past, Unlikely to Return",,,Past Impact,,19940
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,19940
5.4.6,Motivation Unknown/Unrecorded,"Past, Unlikely to Return",,,Past Impact,,19940
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,19940
7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,,19940
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,19940
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,19940
8.2,Problematic native species/diseases,Ongoing,,,Low Impact: 3,,19940
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,19940
9.1.1,Sewage,Ongoing,,,Low Impact: 3,,19940
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,19940
9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,19940
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,19940
9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,,19940
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,19940
9.4,Garbage & solid waste,Ongoing,,,Low Impact: 3,,19940
11.2,Droughts,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,60987
7.2,Dams & water management/use,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60987
7.2,Dams & water management/use,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60987
7.2.1,Abstraction of surface water (domestic use),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60987
7.2.3,Abstraction of surface water (agricultural use),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60987
7.2.5,Abstraction of ground water (domestic use),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60987
7.2.7,Abstraction of ground water (agricultural use),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60987
7.2.9,Small dams,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60987
5.4,Fishing & harvesting aquatic resources,Ongoing,Unknown,Unknown,Unknown,,190748
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,190748
2.1,Annual & perennial non-timber crops,Ongoing,,,,,64093
2.1.2,Small-holder farming,Ongoing,,,,,64093
2.3,Livestock farming & ranching,Ongoing,,,,,64093
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,,,64093
2.1,Annual & perennial non-timber crops,Ongoing,,,,,64099
2.1.3,Agro-industry farming,Ongoing,,,,,64099
3.2,Mining & quarrying,Ongoing,,,,,64099
2.1,Annual & perennial non-timber crops,Ongoing,,,,,64105
2.1.2,Small-holder farming,Ongoing,,,,,64105
2.1.3,Agro-industry farming,Ongoing,,,,,64105
2.3,Livestock farming & ranching,Ongoing,,,,,64105
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,,,64105
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,,,,,64105
8.1,Invasive non-native/alien species/diseases,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,64304382
8.1,Invasive non-native/alien species/diseases (Phormium tenax),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Phormium tenax,64304382
8.1,Invasive non-native/alien species/diseases (Unspecified FORMICIDAE),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Unspecified FORMICIDAE,64304382
8.1.1,Unspecified species,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,64304382
8.1.2,Named species (Phormium tenax),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Phormium tenax,64304382
8.1.2,Named species (Unspecified FORMICIDAE),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Unspecified FORMICIDAE,64304382
