code,title,timing,scope,severity,score,invasive,taxonid_iucn
8.1,Invasive non-native/alien species/diseases (Micropterus salmoides),Ongoing,Unknown,Unknown,Unknown,Micropterus salmoides,59055
8.1,Invasive non-native/alien species/diseases (Oreochromis aureus),Ongoing,Unknown,Unknown,Unknown,Oreochromis aureus,59055
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,59055
8.1.2,Named species (Ctenopharyngodon idella),Ongoing,Unknown,Unknown,Unknown,Ctenopharyngodon idella,59055
8.1.2,Named species (Cyprinus carpio),Ongoing,Unknown,Unknown,Unknown,Cyprinus carpio,59055
8.1.2,Named species (Micropterus salmoides),Ongoing,Unknown,Unknown,Unknown,Micropterus salmoides,59055
8.1.2,Named species (Oreochromis aureus),Ongoing,Unknown,Unknown,Unknown,Oreochromis aureus,59055
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,59055
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,59055
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,59055
9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,59055
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,59055
9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,,59055
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,59055
9.4,Garbage & solid waste,Ongoing,,,Low Impact: 3,,59055
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,59061
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,59061
5.1,Hunting & trapping terrestrial animals,Unknown,,,Unknown,,59061
5.1.1,Intentional use (species is the target),Unknown,,,Unknown,,59061
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,59061
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,59061
8.1,Invasive non-native/alien species/diseases (Batrachochytrium salamandrivorans),Future,,,No/Negligible Impact: 1,Batrachochytrium salamandrivorans,59061
8.1.2,Named species (Batrachochytrium salamandrivorans),Future,,,No/Negligible Impact: 1,Batrachochytrium salamandrivorans,59061
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,59061
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,59061
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,59061
9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,59061
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,1095
1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,,1095
5.1,Hunting & trapping terrestrial animals,"Past, Unlikely to Return",,,Past Impact,,1095
5.1.1,Intentional use (species is the target),"Past, Unlikely to Return",,,Past Impact,,1095
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,1095
8.1,Invasive non-native/alien species/diseases (Unspecified CYPRINIDAE),Ongoing,,,Low Impact: 3,Unspecified CYPRINIDAE,1095
8.1,Invasive non-native/alien species/diseases (Unspecified Tilapia),Ongoing,,,Low Impact: 3,Unspecified Tilapia,1095
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,1095
8.1.2,Named species (Unspecified CYPRINIDAE),Ongoing,,,Low Impact: 3,Unspecified CYPRINIDAE,1095
8.1.2,Named species (Unspecified Tilapia),Ongoing,,,Low Impact: 3,Unspecified Tilapia,1095
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,1095
9.1.1,Sewage,Ongoing,,,Low Impact: 3,,1095
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,1095
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,1095
9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,1095
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,1095
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,1095
9.4,Garbage & solid waste,Ongoing,,,Low Impact: 3,,1095
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,59070
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,59070
7.2.4,Abstraction of surface water (unknown use),Ongoing,,,Low Impact: 3,,59070
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,59070
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,59070
2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,1117
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,1117
2.4,Marine & freshwater aquaculture,Ongoing,Whole (>90%),Unknown,Unknown,,1117
2.4.1,Subsistence/artisinal aquaculture,Ongoing,Whole (>90%),Unknown,Unknown,,1117
6.1,Recreational activities,Ongoing,Whole (>90%),Negligible declines,Medium Impact: 6,,1117
7.2,Dams & water management/use,Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,,1117
7.2,Dams & water management/use,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,1117
7.2,Dams & water management/use,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,1117
7.2,Dams & water management/use,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,1117
7.2.10,Large dams,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,1117
7.2.3,Abstraction of surface water (agricultural use),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,1117
7.2.4,Abstraction of surface water (unknown use),Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,,1117
7.2.9,Small dams,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,1117
8.1,Invasive non-native/alien species/diseases (Poecilia mexicana),Ongoing,Whole (>90%),Unknown,Unknown,Poecilia mexicana,1117
8.1,Invasive non-native/alien species/diseases (Pseudoxiphophorus bimaculatus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Pseudoxiphophorus bimaculatus,1117
8.1,Invasive non-native/alien species/diseases (Xiphophorus hellerii),Ongoing,Whole (>90%),Unknown,Unknown,Xiphophorus hellerii,1117
8.1.2,Named species (Poecilia mexicana),Ongoing,Whole (>90%),Unknown,Unknown,Poecilia mexicana,1117
8.1.2,Named species (Pseudoxiphophorus bimaculatus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Pseudoxiphophorus bimaculatus,1117
8.1.2,Named species (Xiphophorus hellerii),Ongoing,Whole (>90%),Unknown,Unknown,Xiphophorus hellerii,1117
9.1,Domestic & urban waste water,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,1117
9.1.1,Sewage,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,1117
9.3,Agricultural & forestry effluents,Ongoing,Whole (>90%),Negligible declines,Medium Impact: 6,,1117
9.3.2,"Soil erosion, sedimentation",Ongoing,Whole (>90%),Negligible declines,Medium Impact: 6,,1117
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,29432
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,29432
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,29432
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,29432
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,29432
9.3.3,Herbicides and pesticides,Ongoing,,,Low Impact: 3,,29432
1.1,Housing & urban areas,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,122150350
1.2,Commercial & industrial areas,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,122150350
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,122150350
2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,122150350
2.2,Wood & pulp plantations,Ongoing,Unknown,Very Rapid Declines,Unknown,,122150350
2.2.2,Agro-industry plantations,Ongoing,Unknown,Very Rapid Declines,Unknown,,122150350
5.3,Logging & wood harvesting,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,122150350
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,122150350
7.1,Fire & fire suppression,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,122150350
7.1.1,Increase in fire frequency/intensity,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,122150350
1.1,Housing & urban areas,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,173699164
1.2,Commercial & industrial areas,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,173699164
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,173699164
2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,173699164
2.1.3,Agro-industry farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,173699164
8.1,Invasive non-native/alien species/diseases (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150107127
8.1,Invasive non-native/alien species/diseases (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150107127
8.1.2,Named species (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150107127
8.1.2,Named species (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150107127
8.1,Invasive non-native/alien species/diseases (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150107133
8.1,Invasive non-native/alien species/diseases (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150107133
8.1.2,Named species (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150107133
8.1.2,Named species (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150107133
8.1,Invasive non-native/alien species/diseases (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150107194
8.1,Invasive non-native/alien species/diseases (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150107194
8.1.2,Named species (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150107194
8.1.2,Named species (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150107194
8.1,Invasive non-native/alien species/diseases (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150122729
8.1,Invasive non-native/alien species/diseases (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150122729
8.1.2,Named species (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150122729
8.1.2,Named species (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150122729
8.1,Invasive non-native/alien species/diseases (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150122874
8.1,Invasive non-native/alien species/diseases (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150122874
8.1.2,Named species (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,150122874
8.1.2,Named species (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,150122874
8.1,Invasive non-native/alien species/diseases (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,169382
8.1,Invasive non-native/alien species/diseases (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,169382
8.1.2,Named species (Gobiomorus dormitor),Ongoing,Whole (>90%),Unknown,Unknown,Gobiomorus dormitor,169382
8.1.2,Named species (Oreochromis niloticus),Ongoing,Whole (>90%),Unknown,Unknown,Oreochromis niloticus,169382
8.2,Problematic native species/diseases,Ongoing,Whole (>90%),Unknown,Unknown,,169382
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Unknown,Unknown,,74855383
2.1.2,Small-holder farming,Ongoing,Whole (>90%),Unknown,Unknown,,74855383
5.3,Logging & wood harvesting,Ongoing,Whole (>90%),Unknown,Unknown,,74855383
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,,74855383
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Unknown,Unknown,,74855790
2.1.2,Small-holder farming,Ongoing,Whole (>90%),Unknown,Unknown,,74855790
5.3,Logging & wood harvesting,Ongoing,Whole (>90%),Unknown,Unknown,,74855790
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,,74855790
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Unknown,Unknown,,74856459
2.1.2,Small-holder farming,Ongoing,Whole (>90%),Unknown,Unknown,,74856459
5.3,Logging & wood harvesting,Ongoing,Whole (>90%),Unknown,Unknown,,74856459
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,,74856459
8.1,Invasive non-native/alien species/diseases (Herpestes auropunctatus),Ongoing,Whole (>90%),Unknown,Unknown,Herpestes auropunctatus,74856459
8.1.2,Named species (Herpestes auropunctatus),Ongoing,Whole (>90%),Unknown,Unknown,Herpestes auropunctatus,74856459
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,75161540
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,75161540
2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,,75161540
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,75161540
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,75161540
5.4,Fishing & harvesting aquatic resources,Ongoing,,,Low Impact: 3,,166177
5.4.2,Intentional use: (large scale) [harvest],Ongoing,,,Low Impact: 3,,166177
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,166177
7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,,166177
8.1,Invasive non-native/alien species/diseases (Salanx cuvieri),Ongoing,,,Low Impact: 3,Salanx cuvieri,166177
8.1.2,Named species (Salanx cuvieri),Ongoing,,,Low Impact: 3,Salanx cuvieri,166177
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,166177
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,166177
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,166177
9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,166177
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,166177
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,166177
7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,,166094
7.2.3,Abstraction of surface water (agricultural use),Ongoing,Unknown,Unknown,Unknown,,166094
8.1,Invasive non-native/alien species/diseases,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,166094
8.1.1,Unspecified species,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,166094
9.1,Domestic & urban waste water,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,166094
9.1.1,Sewage,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,166094
8.1,Invasive non-native/alien species/diseases,Ongoing,Unknown,Unknown,Unknown,,166068
8.1.1,Unspecified species,Ongoing,Unknown,Unknown,Unknown,,166068
9.1,Domestic & urban waste water,Ongoing,Unknown,Unknown,Unknown,,166068
9.1,Domestic & urban waste water,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,166068
9.1.1,Sewage,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,166068
9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,166068
9.2,Industrial & military effluents,Ongoing,Unknown,Unknown,Unknown,,166068
9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,166068
9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,,166068
9.3.4,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,166068
5.4,Fishing & harvesting aquatic resources,Ongoing,Unknown,Unknown,Unknown,,49830703
5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,49830703
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,49830703
9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,,49830703
3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,,176265
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,176265
11.1,Habitat shifting & alteration,Future,Whole (>90%),Unknown,Unknown,,22680203
11.2,Droughts,"Past, Likely to Return",Whole (>90%),Rapid Declines,Past Impact,,22680203
11.4,Storms & flooding,Future,Whole (>90%),Rapid Declines,Medium Impact: 6,,22680203
5.1,Hunting & trapping terrestrial animals,"Past, Unlikely to Return",Whole (>90%),Very Rapid Declines,Past Impact,,22680203
5.1.1,Intentional use (species is the target),"Past, Unlikely to Return",Whole (>90%),Very Rapid Declines,Past Impact,,22680203
8.1,Invasive non-native/alien species/diseases (Cenchrus echinatus),"Past, Likely to Return",Whole (>90%),"Slow, Significant Declines",Past Impact,Cenchrus echinatus,22680203
8.1,Invasive non-native/alien species/diseases (Clostridium botulinum),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,Clostridium botulinum,22680203
8.1,Invasive non-native/alien species/diseases (Echinuria uncinata),Ongoing,Whole (>90%),Negligible declines,Medium Impact: 6,Echinuria uncinata,22680203
8.1,Invasive non-native/alien species/diseases (Oryctolagus cuniculus),"Past, Unlikely to Return",Whole (>90%),Very Rapid Declines,Past Impact,Oryctolagus cuniculus,22680203
8.1,Invasive non-native/alien species/diseases (Pheidole megacephala),Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,Pheidole megacephala,22680203
8.1,Invasive non-native/alien species/diseases (Rattus exulans),"Past, Unlikely to Return",Majority (50-90%),Very Rapid Declines,Past Impact,Rattus exulans,22680203
8.1,Invasive non-native/alien species/diseases (Unspecified Rattus),"Past, Likely to Return",Majority (50-90%),Rapid Declines,Past Impact,Unspecified Rattus,22680203
8.1.2,Named species (Cenchrus echinatus),"Past, Likely to Return",Whole (>90%),"Slow, Significant Declines",Past Impact,Cenchrus echinatus,22680203
8.1.2,Named species (Clostridium botulinum),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,Clostridium botulinum,22680203
8.1.2,Named species (Echinuria uncinata),Ongoing,Whole (>90%),Negligible declines,Medium Impact: 6,Echinuria uncinata,22680203
8.1.2,Named species (Oryctolagus cuniculus),"Past, Unlikely to Return",Whole (>90%),Very Rapid Declines,Past Impact,Oryctolagus cuniculus,22680203
8.1.2,Named species (Pheidole megacephala),Ongoing,Majority (50-90%),Negligible declines,Low Impact: 5,Pheidole megacephala,22680203
8.1.2,Named species (Rattus exulans),"Past, Unlikely to Return",Majority (50-90%),Very Rapid Declines,Past Impact,Rattus exulans,22680203
8.1.2,Named species (Unspecified Rattus),"Past, Likely to Return",Majority (50-90%),Rapid Declines,Past Impact,Unspecified Rattus,22680203
8.2,Problematic native species/diseases,Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,22680203
8.2.1,Unspecified species,Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,22680203
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,1262
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,1262
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,1262
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,1262
11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,196505
8.1,Invasive non-native/alien species/diseases (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum,196505
8.1.2,Named species (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum,196505
10.1,Volcanoes,Ongoing,Whole (>90%),,Medium Impact: 6,,55170
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,55170
11.5,Other impacts,Ongoing,,,Low Impact: 3,,55170
2.1,Annual & perennial non-timber crops,Future,,,No/Negligible Impact: 1,,55170
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,55170
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,55170
2.1.3,Agro-industry farming,Future,,,No/Negligible Impact: 1,,55170
2.3,Livestock farming & ranching,Future,,,No/Negligible Impact: 1,,55170
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,55170
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,55170
2.3.3,"Agro-industry grazing, ranching or farming",Future,,,No/Negligible Impact: 1,,55170
3.1,Oil & gas drilling,Ongoing,,,Low Impact: 3,,55170
4.1,Roads & railroads,Ongoing,,,Low Impact: 3,,55170
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,55170
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,55170
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis,55170
8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis,55170
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,55170
9.3.3,Herbicides and pesticides,Ongoing,,,Low Impact: 3,,55170
1.1,Housing & urban areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,77318469
2.2,Wood & pulp plantations,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,77318469
2.2.1,Small-holder plantations,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,77318469
2.3,Livestock farming & ranching,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,77318469
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,77318469
3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,,77318469
8.4,Problematic species/disease of unknown origin (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,77318469
8.4.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,77318469
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,55210
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,55210
3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,,55210
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),"Past, Unlikely to Return",Whole (>90%),Rapid Declines,Past Impact,Batrachochytrium dendrobatidis,55210
8.1.2,Named species (Batrachochytrium dendrobatidis),"Past, Unlikely to Return",Whole (>90%),Rapid Declines,Past Impact,Batrachochytrium dendrobatidis,55210
1.1,Housing & urban areas,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,19199315
5.3,Logging & wood harvesting,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,103896506
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,103896506
2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,,1272
2.2.2,Agro-industry plantations,Ongoing,,,Low Impact: 3,,1272
3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,,1272
5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,,1272
5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,,1272
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,1272
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,1272
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,1272
7.2.10,Large dams,Ongoing,,,Low Impact: 3,,1272
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,1272
9.2.2,Seepage from mining,Ongoing,,,Low Impact: 3,,1272
1.1,Housing & urban areas,Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,60344
11.1,Habitat shifting & alteration,Ongoing,,,Low Impact: 3,,60344
11.2,Droughts,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,60344
11.4,Storms & flooding,Ongoing,Majority (50-90%),Unknown,Unknown,,60344
11.5,Other impacts,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,60344
1.2,Commercial & industrial areas,Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,60344
1.3,Tourism & recreation areas,Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,60344
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
2.2,Wood & pulp plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60344
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60344
3.1,Oil & gas drilling,Future,Minority (<50%),Unknown,Unknown,,60344
3.3,Renewable energy,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60344
4.1,Roads & railroads,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
4.2,Utility & service lines,Future,Minority (<50%),Unknown,Unknown,,60344
5.3,Logging & wood harvesting,"Past, Unlikely to Return",Minority (<50%),Unknown,Past Impact,,60344
5.3.4,Unintentional effects: (large scale) [harvest],"Past, Unlikely to Return",Minority (<50%),Unknown,Past Impact,,60344
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60344
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60344
7.2,Dams & water management/use,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,60344
7.2,Dams & water management/use,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
7.2,Dams & water management/use,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60344
7.2.1,Abstraction of surface water (domestic use),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
7.2.10,Large dams,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60344
7.2.2,Abstraction of surface water (commercial use),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
7.2.3,Abstraction of surface water (agricultural use),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
7.2.5,Abstraction of ground water (domestic use),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,60344
