taxonid_iucn,code,habitat,suitability,season,majorimportance
41756,9.10,Marine Neritic - Estuaries,Marginal,,
41757,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
182332,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
182332,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,
182590,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
149164561,4.4,Grassland - Temperate,Suitable,Resident,Yes
149166595,1.4,Forest - Temperate,Suitable,Resident,Yes
60004,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
60004,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
56142623,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56142623,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
136008,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
136008,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
136008,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
58463,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
58463,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58463,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
17537,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
17537,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
17537,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
135858,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
135858,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
17548,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
17548,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
17520,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
17520,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
17520,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
17520,7.2,Caves and Subterranean Habitats (non-aquatic) - Other Subterranean Habitats,Suitable,Resident,Yes
17558,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
178420,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,
178420,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,
178420,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
16084448,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,Resident,Yes
169236406,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
169236406,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
169236406,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
22707929,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22707929,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,No
22707929,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,No
197107,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
197107,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
197107,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
173720718,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
173720718,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
173720718,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
62148736,3.4,Shrubland - Temperate,Suitable,,
62148736,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
701,4.4,Grassland - Temperate,Suitable,,
701,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
58600994,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58600994,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
58599268,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58599268,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
55870,1.4,Forest - Temperate,Suitable,Resident,Yes
55870,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55870,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes
55871,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55871,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55877,1.4,Forest - Temperate,Suitable,Resident,Yes
55877,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55877,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55877,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes
55879,1.4,Forest - Temperate,Suitable,Resident,Yes
55879,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55879,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55879,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55881,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55881,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55882,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55882,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55884,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55884,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55884,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
41550,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
41550,2.1,Savanna - Dry,Unknown,,
17624,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Unknown,Resident,
17624,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
17628,1.4,Forest - Temperate,Suitable,,
17628,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
136186,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
136186,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
135750,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59363,1.4,Forest - Temperate,Suitable,,
59363,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
17679,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
17690,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
17671,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
17701,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
59462,1.4,Forest - Temperate,Suitable,Non-Breeding Season,No
59462,14.1,Artificial/Terrestrial - Arable Land,Suitable,Non-Breeding Season,
59462,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,Breeding Season,
59462,3.4,Shrubland - Temperate,Suitable,Non-Breeding Season,
59462,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Breeding Season,
59462,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Breeding Season,
59462,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,
59462,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes
11922,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
22718979,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22718739,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22718945,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22719011,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No
22719011,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
22719011,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,Resident,Yes
65590202,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
133552,9.8,Marine Neritic - Coral Reef,,,
133552,9.8.3,Foreslope (Outer Reef Slope),Suitable,,
61545,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,,
61545,1.4,Forest - Temperate,Suitable,,
157252,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,
157252,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
17795,1.4,Forest - Temperate,Marginal,,
17795,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,
17795,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
22696623,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
22696623,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
16084391,4.4,Grassland - Temperate,Suitable,Resident,Yes
16084391,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
16084392,4.4,Grassland - Temperate,Suitable,Resident,Yes
16084392,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
17829,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,,
17829,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
17829,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
122149956,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
173697469,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
164691464,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
164691464,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Unknown,Resident,
17833,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,No
17833,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
191754,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
45463531,14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,Yes
45463531,4.4,Grassland - Temperate,Suitable,Resident,Yes
17181977,4.4,Grassland - Temperate,Suitable,Resident,Yes
45466779,3.4,Shrubland - Temperate,Suitable,Resident,Yes
45466678,3.4,Shrubland - Temperate,Marginal,Resident,
45466678,4.4,Grassland - Temperate,Suitable,Resident,Yes
45466695,3.4,Shrubland - Temperate,Suitable,Resident,Yes
191758,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
178839665,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
178839665,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
17837,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
17837,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
17837,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
168627110,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
47251794,1.4,Forest - Temperate,Suitable,Resident,Yes
47251802,1.4,Forest - Temperate,Suitable,Resident,Yes
63561,14.3,Artificial/Terrestrial - Plantations,Marginal,,
63561,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
63561,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
63561,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
63564,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
63564,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
63564,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
63567,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
63567,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
63567,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
22729557,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22729557,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No
22729557,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,No
22710787,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
136763,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
22699469,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22696116,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No
22696116,2.1,Savanna - Dry,Suitable,Resident,Yes
22696116,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,No
22696116,4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,No
22696116,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,No
39490,3.4,Shrubland - Temperate,Unknown,,
17941,3.4,Shrubland - Temperate,Suitable,,
17941,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,
17941,4.4,Grassland - Temperate,Suitable,,
195333,1.4,Forest - Temperate,Suitable,,Yes
195333,4.4,Grassland - Temperate,Suitable,,Yes
58952,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
58952,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,
79102645,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22734897,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22734897,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22679393,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
44712223,4.4,Grassland - Temperate,Suitable,Resident,Yes
22734320,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
22734320,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22734320,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22734320,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22734320,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No
194885,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,Resident,Yes
194885,9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes
194885,9.9,Marine Neritic - Seagrass (Submerged),Suitable,Resident,Yes
19513741,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
22723264,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22723264,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
21172,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,Yes
132959,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,
132959,9.8,Marine Neritic - Coral Reef,,,
132959,9.8.1,Outer Reef Channel,Suitable,,
132959,9.8.2,Back Slope,Suitable,,
132959,9.8.3,Foreslope (Outer Reef Slope),Suitable,,
132959,9.8.4,Lagoon,Suitable,,
132959,9.8.5,Inter-Reef Soft Substrate,Unknown,,
132959,9.8.6,Inter-Reef Rubble Substrate,Unknown,,
132897,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,
132897,9.8,Marine Neritic - Coral Reef,,,
132897,9.8.1,Outer Reef Channel,Suitable,,
132897,9.8.2,Back Slope,Suitable,,
132897,9.8.3,Foreslope (Outer Reef Slope),Suitable,,
132897,9.8.4,Lagoon,Suitable,,
132897,9.8.5,Inter-Reef Soft Substrate,Unknown,,
132897,9.8.6,Inter-Reef Rubble Substrate,Unknown,,
133301,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,
133301,9.8,Marine Neritic - Coral Reef,,,
133301,9.8.1,Outer Reef Channel,Suitable,,
133301,9.8.2,Back Slope,Suitable,,
133301,9.8.3,Foreslope (Outer Reef Slope),Suitable,,
133301,9.8.4,Lagoon,Suitable,,
133301,9.8.5,Inter-Reef Soft Substrate,Unknown,,
133301,9.8.6,Inter-Reef Rubble Substrate,Unknown,,
182643,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
182643,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,
180938,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
181216,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
181249,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
181020,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
181047,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
22692808,1.4,Forest - Temperate,Suitable,Non-Breeding Season,Yes
22692808,14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,Yes
22692808,4.4,Grassland - Temperate,Suitable,Resident,Yes
50952309,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,
50952309,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,
184695,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
184563,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
184704,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
165393,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
184764,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
173020,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,,
173020,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,,
173020,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
197974,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
197609,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
44525,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,,Yes
44526,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
44533,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
44533,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
44537,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
134901,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
58431796,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
156136,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,,Yes
156136,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,,Yes
156136,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
156136,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,Yes
156136,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
18118,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
41211,1.8,Forest - Subtropical/Tropical Swamp,Suitable,,
41211,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
41211,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,
59590,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
59590,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,
59590,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,,
59590,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Unknown,,
196132,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes
196134,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes
103672561,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
103672434,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
39808,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39808,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
18125,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
18125,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
39811,14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,
39811,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,
39811,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39811,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
39811,3.6,Shrubland - Subtropical/Tropical Moist,Marginal,Resident,
39818,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
39810,14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,
39810,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39810,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
39824,14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,
39824,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39824,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
39824,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
39825,14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,
39825,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39825,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
39825,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
39816,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Resident,
39816,14.5,Artificial/Terrestrial - Urban Areas,Marginal,Resident,
39816,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39816,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
39816,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
136912,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
136912,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
191771,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
191771,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
191771,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
196211,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
149170563,1.4,Forest - Temperate,Suitable,Resident,Yes
149170563,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
60482909,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,
60482909,9.8,Marine Neritic - Coral Reef,Suitable,,
18148,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
18148,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
18148,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
18148,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
18148,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,Resident,Yes
18148,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
18148,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
22684969,14.1,Artificial/Terrestrial - Arable Land,Suitable,Non-Breeding Season,No
22684969,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
22684969,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22707794,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
22707794,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22707794,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No
22707794,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
22707794,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,No
15038384,1.4,Forest - Temperate,Marginal,Resident,
15038384,4.4,Grassland - Temperate,Suitable,Resident,No
15038384,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
87999248,4.4,Grassland - Temperate,Suitable,Resident,Yes
87999248,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
173106,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,,
173106,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
18170,1.4,Forest - Temperate,Suitable,Resident,Yes
18171,1.4,Forest - Temperate,Suitable,Resident,
18171,3.4,Shrubland - Temperate,Suitable,Resident,
203156,3.4,Shrubland - Temperate,Suitable,Resident,Yes
56389,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56392,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56395,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56399,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56400,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56400,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56401,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56401,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
56420,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56427,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56431,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56431,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56436,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56436,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
