code,habitat,suitability,season,majorimportance,taxonid_iucn
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Breeding Season,No,22698020
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Non-Breeding Season,No,22698020
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Breeding Season,No,22698020
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Non-Breeding Season,No,22698020
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Breeding Season,No,22698020
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Non-Breeding Season,No,22698020
18,Unknown,Suitable,,,136504
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,Yes,18728
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,Yes,18728
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,18728
1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,Resident,,18732
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,18732
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Breeding Season,Yes,22732350
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Breeding Season,No,22732350
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22691568
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,22691470
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22691470
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,166166
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,18826
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,44510
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,18832
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,44513
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,44513
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,29409
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55465
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55465
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,18841
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,18839
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes,22698235
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes,22698235
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Breeding Season,Yes,22698235
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Non-Breeding Season,Yes,22698235
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Breeding Season,Yes,22698235
9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes,22698235
9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes,22698235
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Breeding Season,No,22698235
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Non-Breeding Season,No,22698235
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Breeding Season,No,22698235
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Non-Breeding Season,No,22698235
9.4,Marine Neritic - Subtidal Sandy,Suitable,Breeding Season,No,22698235
9.4,Marine Neritic - Subtidal Sandy,Suitable,Non-Breeding Season,No,22698235
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Breeding Season,No,22698235
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Non-Breeding Season,No,22698235
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Breeding Season,No,22698235
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Non-Breeding Season,No,22698235
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Breeding Season,No,22698235
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Non-Breeding Season,No,22698235
13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,Breeding Season,Yes,45354718
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,45354718
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes,22728432
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes,22728432
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Breeding Season,Yes,22728432
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Non-Breeding Season,Yes,22728432
13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,Breeding Season,Yes,22728432
9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes,22728432
9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes,22728432
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Breeding Season,Yes,22728432
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Non-Breeding Season,Yes,22728432
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Breeding Season,Yes,22728432
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Non-Breeding Season,Yes,22728432
9.4,Marine Neritic - Subtidal Sandy,Suitable,Breeding Season,Yes,22728432
9.4,Marine Neritic - Subtidal Sandy,Suitable,Non-Breeding Season,Yes,22728432
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Breeding Season,Yes,22728432
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Non-Breeding Season,Yes,22728432
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Breeding Season,Yes,22728432
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Non-Breeding Season,Yes,22728432
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Breeding Season,Yes,22728432
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Non-Breeding Season,Yes,22728432
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes,132468585
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes,132468585
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Breeding Season,Yes,132468585
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Breeding Season,No,132468585
9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes,132468585
9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes,132468585
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes,132467692
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes,132467692
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Breeding Season,Yes,132467692
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Breeding Season,No,132467692
9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes,132467692
9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes,132467692
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,157786893
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,157786976
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,Yes,18875
17,Other,Unknown,Resident,,18875
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,18875
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,18879
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,172345
14.1,Artificial/Terrestrial - Arable Land,Marginal,Resident,,22712603
14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,,22712603
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No,22712603
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,22712603
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Marginal,Resident,,22712603
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No,22712603
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,22712603
11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",,,,178290276
11.1.1,Hard Substrate,Marginal,Resident,,178290276
11.1.2,Soft Substrate,Marginal,Resident,,178290276
12.1,Marine Intertidal - Rocky Shoreline,Marginal,Resident,,178290276
12.6,Marine Intertidal - Tidepools,Marginal,Resident,,178290276
15.11,Artificial/Marine - Marine Anthropogenic Structures,Suitable,Resident,No,178290276
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,178290276
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Resident,Yes,178290276
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,178290276
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,178290276
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,178290276
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Resident,Yes,178290276
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Resident,Yes,178290276
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,,39827
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,39827
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,39827
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,39826
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,39826
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,,39828
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,39828
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,39828
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes,18949
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,62148098
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,62148098
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,55929685
15.2,Artificial/Aquatic - Ponds (below 8ha),Unknown,,,155956
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,155956
1.4,Forest - Temperate,Suitable,Resident,Yes,69673708
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,69673708
5.12,Wetlands (inland) - Geothermal Wetlands,Suitable,,Yes,18960
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,18960
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,18966
5.12,Wetlands (inland) - Geothermal Wetlands,Suitable,,Yes,18977
5.12,Wetlands (inland) - Geothermal Wetlands,Suitable,,Yes,18988
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,18988
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes,18990
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,18990
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,189681
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,189681
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,157846127
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,195294984
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,,45422401
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,45422401
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,45422401
1.5,Forest - Subtropical/Tropical Dry,Unknown,,,19035
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,,19035
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,19036
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,55908
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55908
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55908
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,,125989524
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,155791
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,156032
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,39621
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,39621
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58573
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes,58573
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes,58573
3.4,Shrubland - Temperate,Suitable,,Yes,136089
4.4,Grassland - Temperate,Suitable,,Yes,136089
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,136089
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes,136089
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,,58829
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,58829
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,186159
14.3,Artificial/Terrestrial - Plantations,Marginal,,,58849
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,,58849
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,58849
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,186163
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,186165
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,,58914
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,58916
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,189814
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,58897
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,58902
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,186166
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,196105
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,19316
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,19416
1.4,Forest - Temperate,Suitable,,Yes,19426
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,60767
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,60767
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22682517
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22682517
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes,168122
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,44698104
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,122900966
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,59016
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,,59016
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,202422
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,54461
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,Seasonal Occurrence Unknown,,54461
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,Seasonal Occurrence Unknown,,54461
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,54463
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,49830172
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,Resident,Yes,118044360
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,19455
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,49829794
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,172524
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,61366030
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,172568
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,75976755
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,200035703
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,200035703
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,44659
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,19479
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,41848
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,41848
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,41848
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,41848
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,41848
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,41848
15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,,,54568
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,,54568
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,54486
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,54486
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,54486
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,54881
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Resident,Yes,161320
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,161320
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,161320
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,161320
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,161478
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,161478
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,161478
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,161409
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,161409
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,161409
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,63167
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,63167
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,63167
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Resident,Yes,63167
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,161677
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,161677
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,161677
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,161677
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,63131
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,63131
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,63131
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,63131
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Resident,Yes,63131
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,104005557
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,104005557
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,104005557
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,104005557
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,104005557
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,104007203
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,104007203
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,104007203
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,19495
1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,Resident,,19495
1.4,Forest - Temperate,Suitable,Resident,Yes,19514
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,19514
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,44781
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Unknown,,,44781
7.2,Caves and Subterranean Habitats (non-aquatic) - Other Subterranean Habitats,Unknown,,,44781
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,197175
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,,197175
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,,197175
4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,Resident,,197175
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,115604135
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,197168
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,,197168
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,,197168
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,,197168
14.3,Artificial/Terrestrial - Plantations,Unknown,,,197171
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,115604119
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,,115604119
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,,115604119
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,19594
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,No,19594
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,13508501
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22682464
1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,Resident,,22682464
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,161463
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,161463
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,161463
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,161463
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,22694103
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,201467
5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,Resident,,107887429
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,,107887429
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,,63579
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,19661
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,19670
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22680344
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,22680344
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,22680344
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,49581455
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,168210
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,41853
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,41853
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,41853
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,41853
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,41853
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,41853
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,60181
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,60181
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,60181
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,39394
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,39394
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,39394
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,39394
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,39394
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,39394
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,104019954
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,104019954
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,104019954
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,41854
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,41854
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,41854
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,41854
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,41854
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,60180
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,60180
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,60180
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,60180
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,60180
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,60182
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,60182
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,60182
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,60182
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,130391495
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,130391495
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,130391495
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Resident,Yes,130391495
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,50950556
1.4,Forest - Temperate,Suitable,Resident,Yes,19730
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,19730
1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,Resident,,80580925
1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,Resident,,80580936
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,67527598
1.4,Forest - Temperate,Suitable,Resident,Yes,149165101
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,149165101
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,139565471
