code,habitat,suitability,season,majorimportance,taxonid_iucn
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,,12763
1.8,Forest - Subtropical/Tropical Swamp,Marginal,Resident,,12763
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,12763
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes,12763
1.4,Forest - Temperate,Suitable,Resident,Yes,12764
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,12764
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,12764
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,12764
3.4,Shrubland - Temperate,Suitable,Resident,Yes,12764
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,12764
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes,12764
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,12764
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,Yes,12764
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,12764
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,55247
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,,55247
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55247
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,55247
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Breeding Season,Yes,55247
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,190995
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,190995
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,190995
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,12774
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,12774
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,57448
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes,57448
1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,Resident,,57448
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,57448
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,57509
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,57509
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,57509
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,,57536
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,57536
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,57536
17,Other,Suitable,Resident,,103167440
3.4,Shrubland - Temperate,Suitable,Resident,,103167440
3.4,Shrubland - Temperate,Suitable,Resident,Yes,194591468
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,195280222
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,12803
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184701
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,168214
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,168215
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,16391176
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,176194
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,12820
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,12820
1.1,Forest - Boreal,Suitable,,,12828
4.2,Grassland - Subarctic,Suitable,,,12828
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,,12828
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,18961
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,18980
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,,Yes,155688
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,155688
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,,156040
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,156040
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,,63844
4.5,Grassland - Subtropical/Tropical Dry,Suitable,,,63844
1.4,Forest - Temperate,Suitable,Resident,Yes,195991709
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,139427386
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,Resident,,139427386
15.2,Artificial/Aquatic - Ponds (below 8ha),Unknown,Resident,,12876
15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Unknown,Resident,,12876
15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Unknown,,,12876
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Unknown,Resident,,12876
5.3,Wetlands (inland) - Shrub Dominated Wetlands,Unknown,Resident,,12876
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,12876
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,12876
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Unknown,Seasonal Occurrence Unknown,,12876
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,39613
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes,39613
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,,Yes,39613
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,39613
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes,39613
15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,,,15026
15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,,,15026
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,15026
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,15026
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,,15026
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,61027
1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,,,196717
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196716
13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Unknown,Seasonal Occurrence Unknown,,5660
13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,Resident,No,5660
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,5660
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes,5660
2.2,Savanna - Moist,Marginal,Resident,,5660
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,5660
5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Unknown,Resident,,5660
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,Resident,,5660
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,No,5660
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,5660
5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,Resident,No,5660
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,5660
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,5660
9.10,Marine Neritic - Estuaries,Unknown,Resident,,5660
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,,12928
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,,12929
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,12930
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,15771
4.4,Grassland - Temperate,Suitable,Resident,Yes,97213213
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,97213213
4.4,Grassland - Temperate,Suitable,Resident,Yes,19199482
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,12953
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,12954
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,59740
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,59741
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,12958
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,141750375
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,124919188
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55567
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55567
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55579
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,55579
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55592
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,55592
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,78519396
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,78519396
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,48101780
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,48101780
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,48101780
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,78520054
1.4,Forest - Temperate,Suitable,Resident,Yes,195408
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,195408
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,61112
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,61121
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184594
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,165406
3.4,Shrubland - Temperate,Suitable,Resident,Yes,13048
8.2,Desert - Temperate,Suitable,Resident,Yes,13048
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,135993
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,135993
4.5,Grassland - Subtropical/Tropical Dry,Suitable,,Yes,158610
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,Yes,158610
1.9,Forest - Subtropical/Tropical Moist Montane,Unknown,,,46086107
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Unknown,,,46086107
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,20593631
5.12,Wetlands (inland) - Geothermal Wetlands,Marginal,Resident,,20593631
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,No,20593631
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184488
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184615
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,20593734
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,No,20593734
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,20593737
5.9,Wetlands (inland) - Freshwater Springs and Oases,,,,20593649
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,189361
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,155737
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,,Yes,155561
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,155561
5.12,Wetlands (inland) - Geothermal Wetlands,Suitable,,Yes,155561
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184688
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,173833048
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,13055
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,13055
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,161082932
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,13060
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,161098833
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,161098872
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,,161098872
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,161099045
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,161100016
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,161100233
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,,13070
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,13072
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,,13072
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,,161111171
5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,,,161111171
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,123321483
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,123321496
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes,123321496
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,161111219
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,,161111673
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,,66182942
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,,66182942
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,,66182938
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,,66182938
8.2,Desert - Temperate,Suitable,Resident,,66182938
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184720
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,155775
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,22680482
8.1,Desert - Hot,Suitable,,,13162
8.2,Desert - Temperate,Suitable,,,13162
1.4,Forest - Temperate,Suitable,Resident,Yes,149167955
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149167955
1.4,Forest - Temperate,Suitable,Resident,Yes,149168021
1.4,Forest - Temperate,Suitable,Resident,Yes,149165412
4.4,Grassland - Temperate,Suitable,Resident,Yes,149165412
1.4,Forest - Temperate,Suitable,Resident,Yes,175944635
1.4,Forest - Temperate,Suitable,Resident,Yes,175944666
1.4,Forest - Temperate,Suitable,Resident,Yes,149164820
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149164820
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,54890
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,54890
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes,54890
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No,22703477
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22703477
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,,,13215
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,13215
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,13217
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,13218
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Breeding Season,Yes,17081
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,17081
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,17081
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,172496
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58052741
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,,49254733
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,51269484
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,51269482
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,124556154
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,120732502
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,201464
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes,158913
1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,,,58380
18,Unknown,Suitable,,,58380
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,58380
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,13318
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Marginal,Resident,,13318
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,Resident,,13318
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,13318
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,41573
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,16971461
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,16971461
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,163313848
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,163313848
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,46251646
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196158
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,139564482
15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,Resident,Yes,149237705
15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,Resident,Yes,149237705
4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,Resident,Yes,149237705
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,149237705
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,136053
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,136021
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,135999
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,136101
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,136145
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,136145
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,57226
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,136150
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes,78584355
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,78584355
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,78584355
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,59916
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,59916
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,65524228
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,109809613
1.4,Forest - Temperate,Suitable,,Yes,13461
4.4,Grassland - Temperate,Unknown,,,13461
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,44581955
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,177486
13.2,Marine Coastal/supratidal - Coastal Caves/Karst,Suitable,,,13520
9.8,Marine Neritic - Coral Reef,,,,133300
9.8.1,Outer Reef Channel,Suitable,,,133300
9.8.2,Back Slope,Suitable,,,133300
9.8.3,Foreslope (Outer Reef Slope),Suitable,,,133300
9.8.4,Lagoon,Suitable,,,133300
9.8.6,Inter-Reef Rubble Substrate,Suitable,,,133300
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,,128969918
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22711084
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Seasonal Occurrence Unknown,,118245456
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,158824
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,,158824
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,58278
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Unknown,,,58278
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,,,58278
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Unknown,,,58278
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,55202
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55202
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,18655
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,75600764
14.1,Artificial/Terrestrial - Arable Land,Suitable,,,75601065
14.2,Artificial/Terrestrial - Pastureland,Suitable,,,75601065
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,,75601065
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,75601065
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,,,75601408
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,75601408
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196776
1.4,Forest - Temperate,Suitable,Resident,Yes,97127598
3.4,Shrubland - Temperate,Suitable,Resident,Yes,97127598
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,97127598
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,13602
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes,13602
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,13602
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,171851
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,,58693882
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,161058712
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,13610
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,161059536
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,161059718
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,161059718
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,161061198
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,,161061198
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,161061226
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Unknown,,,13619
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,,122913887
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,13620
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Unknown,,,13621
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196480
3.4,Shrubland - Temperate,Suitable,,Yes,156951
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes,156472
3.4,Shrubland - Temperate,Suitable,,Yes,156501
3.4,Shrubland - Temperate,Suitable,,Yes,156866
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,13703
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,199468
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,199468
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,,22998
4.4,Grassland - Temperate,Suitable,,Yes,156817
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,23065
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Unknown,,,44703
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,44703
1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,,,44703
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,84487939
18,Unknown,Suitable,,,13948
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,,13948
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,14018
5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,,Yes,14018
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,Yes,14018
5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,,Yes,14018
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,Yes,14018
5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,,Yes,14018
