taxonid_iucn,code,habitat,suitability,season,majorimportance
60113,9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes
60113,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
60113,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
60113,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
60113,9.9,Marine Neritic - Seagrass (Submerged),Suitable,Resident,Yes
139064573,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
139064573,1.8,Forest - Subtropical/Tropical Swamp,Suitable,,
139064573,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
139064573,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,
139064573,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
9593,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
155643,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
155643,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes
155545,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes
164887,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
155729,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
155857,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
59280,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,
59283,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,
59283,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,
22722430,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No
22722430,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No
136683,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
198838,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
198839,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
19672673,1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,Resident,
19672673,2.2,Savanna - Moist,Unknown,Resident,
9618,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
22693656,12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes
22693656,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Resident,No
22693656,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,Resident,No
22693656,12.6,Marine Intertidal - Tidepools,Suitable,Resident,Yes
134773,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
161680,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Resident,Yes
161680,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
161680,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
161680,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
161680,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Resident,Yes
22695130,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes
22695130,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Non-Breeding Season,Yes
22695130,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Breeding Season,Yes
22695130,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Non-Breeding Season,Yes
22695130,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,No
22695130,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Non-Breeding Season,No
187608,9.1,Marine Neritic - Pelagic,Suitable,,
187608,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,
187608,9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes
187435,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,,
187435,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,,
187435,9.8,Marine Neritic - Coral Reef,Suitable,,
187435,9.9,Marine Neritic - Seagrass (Submerged),Marginal,,
13325442,1.4,Forest - Temperate,Suitable,,Yes
13325442,3.4,Shrubland - Temperate,Suitable,,Yes
13325442,4.4,Grassland - Temperate,Suitable,,Yes
13338098,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,,Yes
61743,12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes
61743,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes
78769871,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes
78769871,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Resident,Yes
78771094,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes
78771094,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Resident,Yes
186344303,1.5,Forest - Subtropical/Tropical Dry,Unknown,Resident,
11250,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
9669,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
15611,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
158152945,11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes
9680,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
22686163,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,
22686163,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
107977975,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes
39345,11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",,,
39345,11.1.1,Hard Substrate,Suitable,Resident,Yes
39345,11.1.2,Soft Substrate,Suitable,Resident,Yes
39345,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes
39345,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
39345,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Resident,Yes
60841,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Marginal,,
60841,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Marginal,,
60841,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,
60509,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
60509,5.13,Wetlands (inland) - Permanent Inland Deltas,Marginal,,
60509,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
60509,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,,
60670,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
8955,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
185822,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
18329,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
63560,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
63560,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
9696,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Marginal,,
9696,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,,
9696,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
9696,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,Yes
9696,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
170400,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
173831846,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
89580530,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
135057943,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
155686,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
155686,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes
9744,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
9744,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes
164850,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
164850,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
9746,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
96252506,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,
96252506,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,
96252506,4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,
96252506,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,
96252506,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
96252506,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
191958,1.4,Forest - Temperate,Suitable,,Yes
22717653,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22717653,2.1,Savanna - Dry,Suitable,Resident,Yes
184505,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,
184640,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,
65547167,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
65893702,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes
65546877,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes
148943547,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
148943827,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
155527,5.12,Wetlands (inland) - Geothermal Wetlands,Suitable,,Yes
155527,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes
9772,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes
9772,4.4,Grassland - Temperate,Suitable,Resident,Yes
9772,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
22687901,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22687901,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
9796,14.1,Artificial/Terrestrial - Arable Land,Marginal,,
9796,17,Other,Unknown,,
9796,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,Yes
156846,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes
59730,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
59730,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59730,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
59731,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
59731,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
59731,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
139366014,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139366014,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
22692181,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,No
22692181,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,No
22692181,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,No
22692181,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,No
9844,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,,Yes
9844,3.4,Shrubland - Temperate,Suitable,,Yes
156533,3.4,Shrubland - Temperate,Suitable,,Yes
181151381,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
181151381,3.5,Shrubland - Subtropical/Tropical Dry,Marginal,Resident,
102709908,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
91180794,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
91180794,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
181780,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
169279,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
169279,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
169279,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
9871,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
9871,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
143816734,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
143816734,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
76026682,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
76026682,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,
9879,3.4,Shrubland - Temperate,Suitable,,Yes
18490462,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
18490462,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
149352063,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
149352063,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
149352063,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
203844,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,
203844,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,
203844,2.1,Savanna - Dry,Suitable,Resident,
127941607,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
178314,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,,Yes
178314,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
149352778,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
149352778,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
127941637,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,
127941637,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,
127941637,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,
127941637,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,
22720799,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22720799,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
14278099,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
14278099,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
55369,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
101950282,14.5,Artificial/Terrestrial - Urban Areas,Suitable,Resident,
101950282,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,
101950282,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
176486023,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
176486023,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
176486023,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
161507,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
161507,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
161507,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
39407,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
161576,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
161576,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
161576,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
9942,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
9942,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
9942,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,
47945154,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,,
47945154,1.4,Forest - Temperate,Suitable,Resident,
47945154,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,
192893,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
192897,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
192897,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
4836,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
4836,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
169397,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
169397,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
149163476,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22701549,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22701549,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
9968,4.4,Grassland - Temperate,Suitable,,
159018,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,
159018,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
166492610,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
134884763,2.1,Savanna - Dry,Suitable,Resident,
134884813,2.1,Savanna - Dry,Suitable,Resident,
134884813,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,
96986682,1.4,Forest - Temperate,Suitable,Resident,Yes
96986682,14.2,Artificial/Terrestrial - Pastureland,Marginal,Resident,
96986682,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,Yes
96986682,16,Introduced vegetation,Suitable,Resident,Yes
96986682,3.4,Shrubland - Temperate,Suitable,Resident,Yes
96986682,4.4,Grassland - Temperate,Marginal,Resident,
189576,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
186344466,1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,Resident,
186344466,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,Resident,
186344466,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,Resident,
186344466,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Unknown,Resident,
172751,1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes
22717153,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
10009,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
136638,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
136638,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
136638,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
12077,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
139548368,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
139548368,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
139548368,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
119975038,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
182784,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
61443,1.4,Forest - Temperate,Suitable,,
61443,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,,
61443,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,
61443,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
61443,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,
201098826,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Resident,Yes
201098826,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,Resident,Yes
201098826,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,Resident,Yes
201098826,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,Resident,Yes
201098826,9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes
201098826,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
201098826,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
201098826,9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes
201098826,9.8.4,Lagoon,Suitable,Resident,Yes
161621,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,Resident,Yes
161621,9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes
161621,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
161621,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
161621,9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes
161621,9.8.4,Lagoon,Suitable,Resident,Yes
161621,9.8.5,Inter-Reef Soft Substrate,Suitable,Resident,Yes
173305,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,
173231,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,
10054,1.3,Forest - Subantarctic,Suitable,,Yes
10054,1.4,Forest - Temperate,Suitable,,Yes
10054,14.3,Artificial/Terrestrial - Plantations,Unknown,,
10054,3.2,Shrubland - Subantarctic,Suitable,,Yes
10054,3.4,Shrubland - Temperate,Suitable,,Yes
10054,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,Yes
10054,4.3,Grassland - Subantarctic,Marginal,,
10054,4.4,Grassland - Temperate,Suitable,,Yes
10054,5.11,Wetlands (inland) - Alpine Wetlands (includes temporary waters from snowmelt),Marginal,,
10054,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Marginal,,
10054,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes
10054,8.2,Desert - Temperate,Marginal,,
10056,9.10,Marine Neritic - Estuaries,Suitable,,Yes
10056,9.9,Marine Neritic - Seagrass (Submerged),Suitable,,Yes
10088,15.11,Artificial/Marine - Marine Anthropogenic Structures,Suitable,,
10088,9.10,Marine Neritic - Estuaries,Suitable,,
10088,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,,
10088,9.8,Marine Neritic - Coral Reef,Suitable,,
10088,9.9,Marine Neritic - Seagrass (Submerged),Suitable,,
10123,18,Unknown,Suitable,,
10125,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
10125,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,
10125,7.2,Caves and Subterranean Habitats (non-aquatic) - Other Subterranean Habitats,Unknown,,
10127,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Passage,
10127,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
10127,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
80458824,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
80458824,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
180990825,14.3,Artificial/Terrestrial - Plantations,Suitable,,Yes
180990825,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,Yes
180990825,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
180990825,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
180990825,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
180990825,7.2,Caves and Subterranean Habitats (non-aquatic) - Other Subterranean Habitats,Suitable,Resident,Yes
10161,14.1,Artificial/Terrestrial - Arable Land,Suitable,,
10161,14.3,Artificial/Terrestrial - Plantations,Suitable,,
10161,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,
80224148,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
80224148,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,
80224148,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,
10189,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
196254,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
196255,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
10207,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,,
10207,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
10207,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,
10207,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
10209,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,,
10209,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
10209,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,
10210,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
65894023,14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,Yes
65894023,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,Yes
65894023,16,Introduced vegetation,Suitable,Resident,Yes
65894023,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
65894023,8.2,Desert - Temperate,Suitable,Resident,Yes
65894027,16,Introduced vegetation,Suitable,Resident,
65894027,8.2,Desert - Temperate,Suitable,Resident,Yes
169769,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
169769,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
161652,11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",,,
161652,11.1.1,Hard Substrate,Suitable,Resident,Yes
161652,11.1.2,Soft Substrate,Suitable,Resident,Yes
161675,11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",,,
161675,11.1.1,Hard Substrate,Suitable,Resident,Yes
161675,11.1.2,Soft Substrate,Suitable,Resident,Yes
199493,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
